cctv00000039,10,경부고속도로,127126091.6,37084335.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,남사정류장
cctv00000040,150,서해안고속도로,126892229.6,37457805.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,금천
cctv00000041,150,서해안고속도로,126897880,37433275.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,금천고가교
cctv00000042,150,서해안고속도로,126894291.4,37421067.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,일직분기점
cctv00000043,150,서해안고속도로,126877325.5,37403251.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광명역
cctv00000044,150,서해안고속도로,126870785.9,37394337.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,목감
cctv00000045,150,서해안고속도로,126862129.4,37342208.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,서서울영업소
cctv00000046,150,서해안고속도로,126870832.5,37339233,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,순산터널
cctv00000047,150,서해안고속도로,126892403,37311015.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,팔곡분기점
cctv00000048,150,서해안고속도로,126896778.4,37276366.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,매송
cctv00000049,150,서해안고속도로,126882036.2,37242326,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,비봉
cctv00000050,150,서해안고속도로,126869880.4,37210447.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,양노4교
cctv00000051,150,서해안고속도로,126873463.6,37174542.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,율암교
cctv00000052,150,서해안고속도로,126878172.7,37152460.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,화성휴게소2
cctv00000053,150,서해안고속도로,126882716.3,37122301.5,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,발안
cctv00000054,150,서해안고속도로,126886403.8,37088047.5,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,상신2교
cctv00000055,150,서해안고속도로,126880177.4,37037278.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,고잔6교
cctv00000056,150,서해안고속도로,126869213.5,37003452.5,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,서평택
cctv00000057,1000,서울외곽순환고속도로,126825856.2,37426788.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,제넘어골
cctv00000058,1100,제2경인고속도로,126798834.2,37428828.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,은행3교
cctv00000059,150,서해안고속도로,126868176.1,37366481.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,조남분기점1
cctv00000078,400,평택제천간고속도로,127041925.8,37024629.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,궁리2교
cctv00000135,350,통영대전중부고속도로,127317081.8,37369555.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,늑현육교
cctv00000136,350,통영대전중부고속도로,127302733.8,37413601.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,신월천교
cctv00000137,370,제2중부고속도로,127325597.2,37341167,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,궁평1교
cctv00000138,370,제2중부고속도로,127271140.3,37450045.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,천진암교
cctv00000223,1000,서울외곽순환고속도로,126804370.4,37632682.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,일산IC
cctv00000224,1000,서울외곽순환고속도로,126801256,37620418,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,자유로JC
cctv00000225,1000,서울외곽순환고속도로,126771802.5,37595550.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,김포IC
cctv00000227,1000,서울외곽순환고속도로,126752471.4,37566791.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,노오지JC
cctv00000228,1000,서울외곽순환고속도로,126747751.5,37547749.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,계양IC
cctv00000229,1000,서울외곽순환고속도로,126751853.6,37532804.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,서운JC
cctv00000230,1000,서울외곽순환고속도로,126747020.2,37500716.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,중동
cctv00000231,1000,서울외곽순환고속도로,126749407.9,37480369.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,송내
cctv00000232,1000,서울외곽순환고속도로,126756299.4,37464071.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,장수IC
cctv00000233,1000,서울외곽순환고속도로,126793231.2,37457019.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,시흥
cctv00000234,1000,서울외곽순환고속도로,126817750.1,37435978.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,안현분기점
cctv00000235,1000,서울외곽순환고속도로,126830950.6,37413911.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,금이3교
cctv00000236,1000,서울외곽순환고속도로,126845802.8,37398269.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,금이2교
cctv00000237,1000,서울외곽순환고속도로,126857061.4,37376598.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,조남2교
cctv00000238,1000,서울외곽순환고속도로,126871838.2,37368422.5,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,조남분기점
cctv00000239,1000,서울외곽순환고속도로,126933426.2,37376270.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,산본
cctv00000240,1000,서울외곽순환고속도로,126978579,37379716.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,평촌고가교
cctv00000241,1000,서울외곽순환고속도로,126988815.3,37383492.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,학의JC
cctv00000242,1000,서울외곽순환고속도로,127020200.4,37392762.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,청계TG
cctv00000243,1000,서울외곽순환고속도로,127064771.1,37395156.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,청계운중교
cctv00000244,1000,서울외곽순환고속도로,127097235.4,37406597.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,판교분기점_외곽
cctv00000245,1000,서울외곽순환고속도로,127107798.3,37407615,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,성남삼평교
cctv00000246,1000,서울외곽순환고속도로,127123435.9,37425927.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,성남IC
cctv00000247,1000,서울외곽순환고속도로,127122886.7,37441075.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,성남TG
cctv00000248,1000,서울외곽순환고속도로,127125816.9,37472166.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,송파IC
cctv00000249,1000,서울외곽순환고속도로,127139030.7,37493957,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,거여고가교
cctv00000250,1000,서울외곽순환고속도로,127154456,37512987.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,서하남IC
cctv00000251,1000,서울외곽순환고속도로,127165176.5,37514739.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광암터널(판교)
cctv00000252,1000,서울외곽순환고속도로,127187094.2,37518997,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광암터널(퇴계원)
cctv00000253,1000,서울외곽순환고속도로,127193809.9,37532298.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,하남JC
cctv00000254,1000,서울외곽순환고속도로,127180518.5,37546518.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,상일IC
cctv00000255,1000,서울외곽순환고속도로,127164904.7,37573562.5,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,강일IC
cctv00000256,1000,서울외곽순환고속도로,127156516.9,37585207.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,토평IC
cctv00000257,1000,서울외곽순환고속도로,127150215.9,37604329.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,남양주IC
cctv00000258,1000,서울외곽순환고속도로,127141951.9,37613962.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,구리IC
cctv00000259,1000,서울외곽순환고속도로,127132311.9,37641401.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,퇴계원IC
cctv00000260,350,통영대전중부고속도로,127214477.5,37530821.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,하남
cctv00000261,350,통영대전중부고속도로,127222559.8,37515991.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,동서울영업소
cctv00000262,350,통영대전중부고속도로,127226237.6,37509404.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,하산곡
cctv00000263,350,통영대전중부고속도로,127237923.7,37492938.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,상산곡교
cctv00000264,350,통영대전중부고속도로,127246427.3,37475407.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,산곡분기점
cctv00000265,350,통영대전중부고속도로,127250966.3,37461476.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,중부1터널
cctv00000266,350,통영대전중부고속도로,127253480.6,37455527.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광지원2교
cctv00000267,350,통영대전중부고속도로,127270737,37447602.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광주
cctv00000268,350,통영대전중부고속도로,127287356.2,37440067.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,중부2터널
cctv00000269,350,통영대전중부고속도로,127296805.5,37427159.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,중부3터널
cctv00000270,350,통영대전중부고속도로,127321239,37351560.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,곤지암
cctv00000271,350,통영대전중부고속도로,127357435.4,37306671.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,용면
cctv00000272,350,통영대전중부고속도로,127365078.5,37296813.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,용면교
cctv00000273,350,통영대전중부고속도로,127386280.4,37281763.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,서이천
cctv00000274,350,통영대전중부고속도로,127427546.8,37233544.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,호법분기점
cctv00000275,370,제2중부고속도로,127255905.5,37456741.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광지원터널
cctv00000276,370,제2중부고속도로,127313615.1,37392307.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,초월
cctv00000277,370,제2중부고속도로,127337824.6,37325180.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,진우1육교
cctv00000278,370,제2중부고속도로,127407105.2,37265000.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,마장분기점_2중부
cctv00000279,350,통영대전중부고속도로,127431722.2,37220575.5,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,후안2교
cctv00000280,350,통영대전중부고속도로,127443422.4,37198075.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,모가정류장
cctv00000281,350,통영대전중부고속도로,127440534.3,37169373.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,모가
cctv00000282,350,통영대전중부고속도로,127438764.6,37148695.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,낙타고개2
cctv00000283,350,통영대전중부고속도로,127444561.1,37122104.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,낙타고개1
cctv00000284,350,통영대전중부고속도로,127451629.9,37090045.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,일죽
cctv00000000,1000,서울외곽순환고속도로,126750309.5,37517618.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,삼산
cctv00005056,1000,서울외곽순환고속도로,126753642.7,37475138.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,일신
cctv00000335,500,영동고속도로,126740362.8,37404778.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,논현교
cctv00000336,500,영동고속도로,126753859.7,37387078.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,월곶
cctv00000337,500,영동고속도로,126774556.3,37359779.3,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,군자영업소
cctv00000338,500,영동고속도로,126806329.8,37350615.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,서안산
cctv00000339,500,영동고속도로,126840411.1,37348504.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,안산
cctv00000347,500,영동고속도로,126850266.7,37347437.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,양상교
cctv00000348,500,영동고속도로,126863771.9,37343366.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,안산갈림목
cctv00000349,500,영동고속도로,126871386,37341278.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,반월터널(인천)
cctv00000350,500,영동고속도로,126886997.2,37328303.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,반월터널(강릉)
cctv00000351,500,영동고속도로,126928316.7,37328145.4,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,군포
cctv00000352,500,영동고속도로,126962256.8,37322980.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,부곡
cctv00000353,500,영동고속도로,126993095.1,37317728.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,북수원
cctv00000354,500,영동고속도로,127012962.8,37310572.1,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,조원교
cctv00000355,500,영동고속도로,127042220.5,37304396.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,광교터널
cctv00000356,500,영동고속도로,127073001.4,37294387.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,상현
cctv00000357,500,영동고속도로,127083918.3,37292151.9,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,동수원신대교
cctv00000358,500,영동고속도로,127095883.8,37289687.8,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,신갈_영동
cctv00000360,500,영동고속도로,127140421.2,37288708.2,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,동백교
cctv00000361,500,영동고속도로,127163417.8,37286141,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,마성터널(인천)
cctv00000362,500,영동고속도로,127175162.9,37277956.6,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,마성
cctv00000363,500,영동고속도로,127182597.9,37271227.7,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,마성터널(강릉)
cctv00000364,500,영동고속도로,127207620.5,37257498,http://121.156.51.165:1935/ex/mp4:cctv.mp4/playlist.m3u8,rtsp://121.156.51.165:1935/ex/mp4:cctv.mp4,용인
